ID,Text,AudioSnippetPath
31155_33300,a pig .,/content/all_data/31155_33300.mp3
36830_39330,a teacup .,/content/all_data/36830_39330.mp3
41380_45250,um: a teacup .,/content/all_data/41380_45250.mp3
45453_47579,cup .,/content/all_data/45453_47579.mp3
50301_52249,boy .,/content/all_data/50301_52249.mp3
53000_54921,a apple .,/content/all_data/53000_54921.mp3
58671_61156,stop !,/content/all_data/58671_61156.mp3
63796_65530,go !,/content/all_data/63796_65530.mp3
67380_69420,a beck [: duck] .,/content/all_data/67380_69420.mp3
69878_72126,quack quack !,/content/all_data/69878_72126.mp3
73096_76454,um: a table .,/content/all_data/73096_76454.mp3
75454_78346,a monkey .,/content/all_data/75454_78346.mp3
77346_82380,u:h a hammer .,/content/all_data/77346_82380.mp3
81380_84831,a fish .,/content/all_data/81380_84831.mp3
83831_88095,my fish died because I missed it .,/content/all_data/83831_88095.mp3
91580_94500,um: a clock .,/content/all_data/91580_94500.mp3
97080_99459,a watch .,/content/all_data/97080_99459.mp3
100405_102831,spider .,/content/all_data/100405_102831.mp3
102831_105631,spider web .,/content/all_data/102831_105631.mp3
107152_108991,a drum .,/content/all_data/107152_108991.mp3
110131_112952,a plate and a fork .,/content/all_data/110131_112952.mp3
114627_119660,u:h .,/content/all_data/114627_119660.mp3
121721_123780,a knife .,/content/all_data/121721_123780.mp3
126550_132702,um: a blue shirt and blue pants .,/content/all_data/126550_132702.mp3
133080_136125,um: gray shoes .,/content/all_data/133080_136125.mp3
137300_139660,a slide .,/content/all_data/137300_139660.mp3
139375_141380,swings .,/content/all_data/139375_141380.mp3
142470_147720,um: .,/content/all_data/142470_147720.mp3
151720_153627,a char [: guitar] .,/content/all_data/151720_153627.mp3
157702_159551,a lion .,/content/all_data/157702_159551.mp3
158551_161952,a table .,/content/all_data/158551_161952.mp3
160952_163125,um: a chair .,/content/all_data/160952_163125.mp3
162125_166720,soap .,/content/all_data/162125_166720.mp3
165720_169220,glasses .,/content/all_data/165720_169220.mp3
168220_171828,a lion .,/content/all_data/168220_171828.mp3
175455_177655,a lion .,/content/all_data/175455_177655.mp3
178380_180202,a tiger .,/content/all_data/178380_180202.mp3
181161_187280,um: u:h .,/content/all_data/181161_187280.mp3
190301_192280,a puzzle .,/content/all_data/190301_192280.mp3
193671_195751,a hand .,/content/all_data/193671_195751.mp3
198050_200031,a hand .,/content/all_data/198050_200031.mp3
202031_203952,a finger .,/content/all_data/202031_203952.mp3
204655_206453,a ring .,/content/all_data/204655_206453.mp3
206280_208329,a thumb .,/content/all_data/206280_208329.mp3
210500_212155,a elephant .,/content/all_data/210500_212155.mp3
211155_215495,a vacuum cleaner .,/content/all_data/211155_215495.mp3
220681_223024,shovel .,/content/all_data/220681_223024.mp3
224052_227475,"shovel, I have one too .",/content/all_data/224052_227475.mp3
230695_232725,xxx .,/content/all_data/230695_232725.mp3
233975_236105,teacher .,/content/all_data/233975_236105.mp3
245146_247099,a zebra .,/content/all_data/245146_247099.mp3
256365_258475,a giraffe .,/content/all_data/256365_258475.mp3
257475_264677,a apple carrot .,/content/all_data/257475_264677.mp3
266805_269975,fruit .,/content/all_data/266805_269975.mp3
272100_276805,a carrot and it's healthy .,/content/all_data/272100_276805.mp3
277555_280305,vegetable .,/content/all_data/277555_280305.mp3
282646_285225,combin [: combing] her hair .,/content/all_data/282646_285225.mp3
285927_292180,she combin [: combing] her hair because she comb it like this .,/content/all_data/285927_292180.mp3
295475_299225,brushin [: brushing] her hair .,/content/all_data/295475_299225.mp3
302355_304053,blue .,/content/all_data/302355_304053.mp3
303995_306146,wellow [: yellow] .,/content/all_data/303995_306146.mp3
310805_313021,bruder [: brother] .,/content/all_data/310805_313021.mp3
315024_317025,a frog .,/content/all_data/315024_317025.mp3
318555_320725,green .,/content/all_data/318555_320725.mp3
326055_328195,that one .,/content/all_data/326055_328195.mp3
329896_332695,u:h a xxx .,/content/all_data/329896_332695.mp3
331695_337325,a cookie .,/content/all_data/331695_337325.mp3
337819_340990,a mouse and a cheese .,/content/all_data/337819_340990.mp3
344351_348725,um: xxx .,/content/all_data/344351_348725.mp3
352069_356320,um: pajamas .,/content/all_data/352069_356320.mp3
361245_363773,teef [: teeth] .,/content/all_data/361245_363773.mp3
372631_375162,excuse me .,/content/all_data/372631_375162.mp3
379355_381600,princess .,/content/all_data/379355_381600.mp3
383180_386427,u:h crown .,/content/all_data/383180_386427.mp3
385427_388975,a car .,/content/all_data/385427_388975.mp3
392275_394355,red .,/content/all_data/392275_394355.mp3
396225_398225,orange juice .,/content/all_data/396225_398225.mp3
398855_404105,um: the lions .,/content/all_data/398855_404105.mp3
407305_414525,u:h the animal place <that's> [/] <that's> [/] that's a lion !,/content/all_data/407305_414525.mp3
415475_417475,sue [: zoo] .,/content/all_data/415475_417475.mp3
417725_419695,sue [: zoo] .,/content/all_data/417725_419695.mp3
421427_423695,star .,/content/all_data/421427_423695.mp3
423865_429745,"two, three, four, five, six, seven .",/content/all_data/423865_429745.mp3
505522_511325,and they see a little rabbit .,/content/all_data/505522_511325.mp3
522725_526352,three friends walkin [: walking] from home .,/content/all_data/522725_526352.mp3
527177_530146,walkin [: walking] home from school .,/content/all_data/527177_530146.mp3
532475_536275,rittle [: little] furry and black .,/content/all_data/532475_536275.mp3
540475_544725,thems [: they are] yellow furry and black .,/content/all_data/540475_544725.mp3
548934_551309,bush .,/content/all_data/548934_551309.mp3
555479_559261,they see it zoom by and under a bush .,/content/all_data/555479_559261.mp3
564896_567101,it's a deer .,/content/all_data/564896_567101.mp3
568896_572053,Jim guesses it's a deer .,/content/all_data/568896_572053.mp3
574055_577021,that's is a silly guess .,/content/all_data/574055_577021.mp3
578677_581355,a deer isn't little .,/content/all_data/578677_581355.mp3
582350_584896,a deer is big .,/content/all_data/582350_584896.mp3
589930_594055,Tina guesses it's chicken .,/content/all_data/589930_594055.mp3
595052_597743,that is a silly guess .,/content/all_data/595052_597743.mp3
602435_605605,a chicken don't have fur .,/content/all_data/602435_605605.mp3
606677_609427,a chicken has feathers .,/content/all_data/606677_609427.mp3
614475_617396,Vinny guesses a rabbit .,/content/all_data/614475_617396.mp3
619396_622055,that is a silly guess .,/content/all_data/619396_622055.mp3
623495_626522,a rabbit will not run .,/content/all_data/623495_626522.mp3
625522_628055,it will hop !,/content/all_data/625522_628055.mp3
629185_631724,it will hop .,/content/all_data/629185_631724.mp3
633396_636353,a rabbit will hop .,/content/all_data/633396_636353.mp3
640896_644099,under thick branches .,/content/all_data/640896_644099.mp3
646646_649445,thick branches .,/content/all_data/646646_649445.mp3
657430_660896,"them shout, it's a puppy .",/content/all_data/657430_660896.mp3
661865_664685,the puppy sees the kids .,/content/all_data/661865_664685.mp3
666184_669975,it drops a green ball from its mouth .,/content/all_data/666184_669975.mp3
673865_677025,"it barks, play catch with me .",/content/all_data/673865_677025.mp3
774601_776430,mhm .,/content/all_data/774601_776430.mp3
890070_892805,a nose .,/content/all_data/890070_892805.mp3
891805_893427,eyes .,/content/all_data/891805_893427.mp3
895553_899305,a cat .,/content/all_data/895553_899305.mp3
898305_904321,a ball .,/content/all_data/898305_904321.mp3
903321_906275,a chew [: shoe] .,/content/all_data/903321_906275.mp3
905275_909677,a fish .,/content/all_data/905275_909677.mp3
908677_912021,a spoon .,/content/all_data/908677_912021.mp3
911021_914605,a chair .,/content/all_data/911021_914605.mp3
913605_917105,a key .,/content/all_data/913605_917105.mp3
916105_919605,twissors [: scissors] .,/content/all_data/916105_919605.mp3
918605_922069,scissor thing ?,/content/all_data/918605_922069.mp3
921069_923896,a rainbow .,/content/all_data/921069_923896.mp3
922896_927272,a watch .,/content/all_data/922896_927272.mp3
926272_930685,a house and a window .,/content/all_data/926272_930685.mp3
929685_932745,a chain .,/content/all_data/929685_932745.mp3
938355_943850,um: .,/content/all_data/938355_943850.mp3
942850_954225,u:h water came xxx .,/content/all_data/942850_954225.mp3
956975_959646,um: a brut [: brush] .,/content/all_data/956975_959646.mp3
958646_961850,a airplane .,/content/all_data/958646_961850.mp3
960850_967646,a leaf .,/content/all_data/960850_967646.mp3
966646_972975,u:h a xxx .,/content/all_data/966646_972975.mp3
975600_977475,a locker .,/content/all_data/975600_977475.mp3
978927_981555,cup .,/content/all_data/978927_981555.mp3
980555_986555,um: a xxx .,/content/all_data/980555_986555.mp3
985555_990105,a xxx .,/content/all_data/985555_990105.mp3
989105_996615,xxx .,/content/all_data/989105_996615.mp3
995615_999475,and a clip .,/content/all_data/995615_999475.mp3
998475_1002427,<and> [/] and a hot wheeler .,/content/all_data/998475_1002427.mp3
1001427_1006275,and a chair .,/content/all_data/1001427_1006275.mp3
1005275_1013685,and a cup for when you go to the water and you get the cup !,/content/all_data/1005275_1013685.mp3
1012685_1017025,and a ladder .,/content/all_data/1012685_1017025.mp3
1016025_1023146,a smoke .,/content/all_data/1016025_1023146.mp3
1023352_1027146,um: getting smoke out .,/content/all_data/1023352_1027146.mp3
1026146_1029275,a airplane ?,/content/all_data/1026146_1029275.mp3
1031773_1037430,um: a airplane go down when it goes fast .,/content/all_data/1031773_1037430.mp3
1039772_1046975,u:h um: .,/content/all_data/1039772_1046975.mp3
1053555_1055601,I don't know .,/content/all_data/1053555_1055601.mp3
1058475_1065396,u:h a old xxx more like a pot .,/content/all_data/1058475_1065396.mp3
1083475_1088725,u:h the frog was in the tank .,/content/all_data/1083475_1088725.mp3
1087725_1095272,the boy was asleep and the frog was sneakin [: sneaking] out .,/content/all_data/1087725_1095272.mp3
1094272_1106431,the be the frog was gone because he gots [: got] away .,/content/all_data/1094272_1106431.mp3
1105431_1113571,"he was lookin [: looking] for, he put his boots on and he got out so he could look for the frog .",/content/all_data/1105431_1113571.mp3
1112571_1119069,and the the dog's was just lookin [: looking] for him .,/content/all_data/1112571_1119069.mp3
1118069_1128495,and then the boy's was just lookin [: looking] out for the frog .,/content/all_data/1118069_1128495.mp3
1127495_1131525,and the boy was mad .,/content/all_data/1127495_1131525.mp3
1130525_1136825,he was lookin [: looking] for the xxx .,/content/all_data/1130525_1136825.mp3
1135825_1140177,he lookin [: looking] down the hole .,/content/all_data/1135825_1140177.mp3
1139177_1145495,the boy xxx .,/content/all_data/1139177_1145495.mp3
1144495_1154855,the dog says xxx .,/content/all_data/1144495_1154855.mp3
1153855_1161865,<he> [/] he look in the hole .,/content/all_data/1153855_1161865.mp3
1160865_1175273,he's xxx and there was a xxx .,/content/all_data/1160865_1175273.mp3
1174273_1184600,<he> [/] he crimbed [: climbed] and he was lookin [: looking] for them frog .,/content/all_data/1174273_1184600.mp3
1183600_1189945,he it was a deer .,/content/all_data/1183600_1189945.mp3
1188945_1197396,he falled [: fell] down the water .,/content/all_data/1188945_1197396.mp3
1196396_1200070,he's drop in the water .,/content/all_data/1196396_1200070.mp3
1199070_1215069,he was <he> [/] he got on back xxx .,/content/all_data/1199070_1215069.mp3
1214069_1220319,<he> [/] he cwimbed [: climbed] down .,/content/all_data/1214069_1220319.mp3
1219319_1227849,he cwimbed [: climbed] he found the frog .,/content/all_data/1219319_1227849.mp3
1226849_1237271,he found his family .,/content/all_data/1226849_1237271.mp3
1244273_1255443,u:h .,/content/all_data/1244273_1255443.mp3
1276805_1281896,um: .,/content/all_data/1276805_1281896.mp3
1280896_1287525,he was lookin [: looking] for the froggie .,/content/all_data/1280896_1287525.mp3
1289146_1293896,he lost the frog .,/content/all_data/1289146_1293896.mp3
1292896_1298525,the froggie xxx .,/content/all_data/1292896_1298525.mp3
1297525_1303975,<and> [/] and he walked away .,/content/all_data/1297525_1303975.mp3
1326646_1333303,u:h o:h !,/content/all_data/1326646_1333303.mp3
1357146_1361275,then the frog passed away .,/content/all_data/1357146_1361275.mp3
1363681_1370600,it I think it ran to the area and then .,/content/all_data/1363681_1370600.mp3
1369600_1375605,it just go back to the valley .,/content/all_data/1369600_1375605.mp3
1374605_1378495,think it xxx .,/content/all_data/1374605_1378495.mp3
1380025_1382600,xxx .,/content/all_data/1380025_1382600.mp3
1389975_1400525,"u:h let's see, <it was> [/] it was a deer !",/content/all_data/1389975_1400525.mp3
1399525_1404745,and it was pass away and it go away .,/content/all_data/1399525_1404745.mp3
1451615_1457555,the frog passed away and it got away from the Mom .,/content/all_data/1451615_1457555.mp3
1456555_1459680,and the sister and the brother .,/content/all_data/1456555_1459680.mp3
1460105_1464975,I think it go out of there .,/content/all_data/1460105_1464975.mp3
1466522_1473353,it go &-te it goes right there .,/content/all_data/1466522_1473353.mp3
1472353_1476225,and then it go to the xxx .,/content/all_data/1472353_1476225.mp3
1476182_1481555,think it went to the xxx .,/content/all_data/1476182_1481555.mp3
1493274_1497989,I think the deer wanted to play with this !,/content/all_data/1493274_1497989.mp3
1497896_1503745,I think he wanted to xxx .,/content/all_data/1497896_1503745.mp3
1502745_1508022,and then he wanted to go up this xxx .,/content/all_data/1502745_1508022.mp3
1507022_1511975,he want to go to the xxx .,/content/all_data/1507022_1511975.mp3
1512245_1514775,yeah .,/content/all_data/1512245_1514775.mp3
1513775_1517935,and then xxx .,/content/all_data/1513775_1517935.mp3
1519273_1524953,it was going down but it fell down .,/content/all_data/1519273_1524953.mp3
1524903_1529153,it go up to the play .,/content/all_data/1524903_1529153.mp3
1529823_1540416,"go to my room deer, but it didn't go, but it did go, but it was high .",/content/all_data/1529823_1540416.mp3
1539416_1545953,and then it was going back to the room .,/content/all_data/1539416_1545953.mp3
1546903_1551953,and it go that cuz [: because] the frog came back .,/content/all_data/1546903_1551953.mp3
1550953_1557483,but then it come back but it was last .,/content/all_data/1550953_1557483.mp3
1556483_1562244,and then same thing was xxx .,/content/all_data/1556483_1562244.mp3
1561244_1565283,eat it xxx .,/content/all_data/1561244_1565283.mp3
1564283_1569234,but it wants xxx .,/content/all_data/1564283_1569234.mp3
1568234_1575903,but it came <in the> [/] in the table down .,/content/all_data/1568234_1575903.mp3
1574903_1578775,it go to the side bar .,/content/all_data/1574903_1578775.mp3
1577775_1580793,in to his Mom .,/content/all_data/1577775_1580793.mp3
1579793_1588734,"and then it go to my house, then it went back, then it went to the dentist .",/content/all_data/1579793_1588734.mp3
1587734_1598453,<but> [/] but it went to the xxx and then it go down xxx then it go up here .,/content/all_data/1587734_1598453.mp3
1597453_1611418,xxx I go to the bathroom and then it go back in the jar .,/content/all_data/1597453_1611418.mp3
1617903_1625072,u:h they went to live <in the> [/] in the lockdown .,/content/all_data/1617903_1625072.mp3
1630744_1635152,mhm yeah .,/content/all_data/1630744_1635152.mp3
1640653_1649947,the girl was swingin [: swinging] from the branch from the rock .,/content/all_data/1640653_1649947.mp3
1648947_1653043,and xxx so fast .,/content/all_data/1648947_1653043.mp3
1662623_1667403,it went to xxx .,/content/all_data/1662623_1667403.mp3
1666403_1670698,way too fast .,/content/all_data/1666403_1670698.mp3
1672903_1680453,then it go to spy on the zebra then it go back .,/content/all_data/1672903_1680453.mp3
1684823_1695422,u:h it go down the slide and she fell !,/content/all_data/1684823_1695422.mp3
1703275_1708448,u:h it went to the bushes .,/content/all_data/1703275_1708448.mp3
1788138_1789758,okay .,/content/all_data/1788138_1789758.mp3
1788758_1797028,I'm ready to play .,/content/all_data/1788758_1797028.mp3
1801978_1813135,the little girl go up the xxx <then> [/] then the xxx was there .,/content/all_data/1801978_1813135.mp3
1818388_1825088,then the little girl get xxx and then she was surprised .,/content/all_data/1818388_1825088.mp3
1824088_1836618,and then the little boy and then the little two boys was xxx <and them> [/] and them say boo !,/content/all_data/1824088_1836618.mp3
1835618_1839163,I'm mean boy !,/content/all_data/1835618_1839163.mp3
1838163_1845288,<and then> [/] and then the boys just knock the girl down .,/content/all_data/1838163_1845288.mp3
1849707_1852395,and then laughed .,/content/all_data/1849707_1852395.mp3
1859943_1862896,really shad [: sad] .,/content/all_data/1859943_1862896.mp3
1861896_1876398,<and then the> [/] and then the Mom came <and then> [/] <and then> [/] and then what happened ?,/content/all_data/1861896_1876398.mp3
1875398_1879331,the boys just come in the house !,/content/all_data/1875398_1879331.mp3
1878331_1882398,the animals wasn't there !,/content/all_data/1878331_1882398.mp3
1881398_1887618,well I'mma [: I am] gonna [: going to] get the boys .,/content/all_data/1881398_1887618.mp3
1886618_1889942,hey hey !,/content/all_data/1886618_1889942.mp3
1888942_1891946,yes ?,/content/all_data/1888942_1891946.mp3
1890946_1894867,yes .,/content/all_data/1890946_1894867.mp3
1893867_1899568,you was mean to those <my> [/] my kids ?,/content/all_data/1893867_1899568.mp3
1898568_1901738,I guess so .,/content/all_data/1898568_1901738.mp3
1906208_1911198,well I'm gone [: going to] tell your Mom .,/content/all_data/1906208_1911198.mp3
1910198_1913198,and your Dad .,/content/all_data/1910198_1913198.mp3
1912198_1919394,Daddy .,/content/all_data/1912198_1919394.mp3
1918394_1921488,I need that and that .,/content/all_data/1918394_1921488.mp3
1920488_1925019,xxx .,/content/all_data/1920488_1925019.mp3
1924019_1930198,hey .,/content/all_data/1924019_1930198.mp3
1929198_1933368,"hey, are you the Mom and the Dad ?",/content/all_data/1929198_1933368.mp3
1932368_1936913,those our kids .,/content/all_data/1932368_1936913.mp3
1935913_1941068,well them was bullying my &-dau two daughters .,/content/all_data/1935913_1941068.mp3
1940068_1942613,three daughters .,/content/all_data/1940068_1942613.mp3
1941613_1946035,o:h my God .,/content/all_data/1941613_1946035.mp3
1945035_1948066,boys go in your room .,/content/all_data/1945035_1948066.mp3
1947066_1955698,"then that happened, bye, bye .",/content/all_data/1947066_1955698.mp3
1954698_1958788,xxx .,/content/all_data/1954698_1958788.mp3
1959088_1961866,the kids love the Mom .,/content/all_data/1959088_1961866.mp3
1969617_1971317,yeah .,/content/all_data/1969617_1971317.mp3
1971019_1979898,the girl them wanted a ride up .,/content/all_data/1971019_1979898.mp3
1978898_1985148,them came up and down and then shout !,/content/all_data/1978898_1985148.mp3
1984148_1990536,"and this one didn't want to shout, this scared .",/content/all_data/1984148_1990536.mp3
1989536_1996648,is this the xxx ?,/content/all_data/1989536_1996648.mp3
2002488_2005948,xxx this one .,/content/all_data/2002488_2005948.mp3
2004948_2013708,and she need a pillow cuz [: because] she need to sleep .,/content/all_data/2004948_2013708.mp3
2012708_2017708,xxx the blankets falling away .,/content/all_data/2012708_2017708.mp3
2037519_2041948,I have something to tell you again .,/content/all_data/2037519_2041948.mp3
2041614_2045648,u:h get this one out .,/content/all_data/2041614_2045648.mp3
2044648_2050148,<them> [/] <them> [/] them's are the friends .,/content/all_data/2044648_2050148.mp3
2050708_2053053,those are the friends .,/content/all_data/2050708_2053053.mp3
2052053_2054473,boys are friends .,/content/all_data/2052053_2054473.mp3
2053395_2058788,the Mom let them go out .,/content/all_data/2053395_2058788.mp3
2057788_2062660,that's not the xxx .,/content/all_data/2057788_2062660.mp3
2061660_2065868,hey Mom .,/content/all_data/2061660_2065868.mp3
2064868_2076198,"hey Mom can we hang out with our friend, our friends, sure xxx .",/content/all_data/2064868_2076198.mp3
2075198_2083410,hi friends !,/content/all_data/2075198_2083410.mp3
2082410_2084318,hi .,/content/all_data/2082410_2084318.mp3
2083318_2087586,let's go prank the girls while they're sleep .,/content/all_data/2083318_2087586.mp3
2086586_2091038,xxx just go in .,/content/all_data/2086586_2091038.mp3
2090038_2094288,xxx .,/content/all_data/2090038_2094288.mp3
2101148_2111898,xxx sleep right over here .,/content/all_data/2101148_2111898.mp3
2110898_2114238,u:h o:h !,/content/all_data/2110898_2114238.mp3
2113238_2124519,xxx .,/content/all_data/2113238_2124519.mp3
2123519_2129833,u:h o:h !,/content/all_data/2123519_2129833.mp3
2128833_2131193,it fall .,/content/all_data/2128833_2131193.mp3
2166519_2168867,um: no .,/content/all_data/2166519_2168867.mp3
2167867_2171863,xxx .,/content/all_data/2167867_2171863.mp3
2170863_2175898,the boys were xxx .,/content/all_data/2170863_2175898.mp3
2174898_2178769,the girls xxx .,/content/all_data/2174898_2178769.mp3
2177769_2183368,xxx .,/content/all_data/2177769_2183368.mp3
2182368_2188488,xxx all of them .,/content/all_data/2182368_2188488.mp3
2187488_2194788,dem [: them] take the covers off .,/content/all_data/2187488_2194788.mp3
2193788_2197913,and they was still asleep .,/content/all_data/2193788_2197913.mp3
2222118_2225398,<and> [/] and then them woke up .,/content/all_data/2222118_2225398.mp3
2224398_2228738,and them tell the Mom and Dad .,/content/all_data/2224398_2228738.mp3
2227738_2234488,and now them run to the Mom and Dad .,/content/all_data/2227738_2234488.mp3
2233488_2237898,there run to the Mom .,/content/all_data/2233488_2237898.mp3
2236898_2242338,u:h o:h it fell again !,/content/all_data/2236898_2242338.mp3
2243160_2245834,u:h o:h .,/content/all_data/2243160_2245834.mp3
2244834_2249538,pretty .,/content/all_data/2244834_2249538.mp3
2263415_2267208,I got it !,/content/all_data/2263415_2267208.mp3
2277198_2282838,"<Mom> [/] <Mom> [/] <Mom> [/] Mom, what happened little girls ?",/content/all_data/2277198_2282838.mp3
2281838_2287035,the boys just take our covers off and we went to sleep !,/content/all_data/2281838_2287035.mp3
2286035_2288410,"don't worry, I'mma [: I'm going to] get them .",/content/all_data/2286035_2288410.mp3
2287410_2301448,"hey why did you do, why did you kids get my daughters' covers off when them was asleep ?",/content/all_data/2287410_2301448.mp3
2300448_2304708,"I didn't do that, yes you did, I saw you .",/content/all_data/2300448_2304708.mp3
2303708_2308618,fine it was a xxx .,/content/all_data/2303708_2308618.mp3
2307618_2311618,you got a different xxx .,/content/all_data/2307618_2311618.mp3
2310618_2317948,"okay, bye, bye .",/content/all_data/2310618_2317948.mp3
2316948_2321838,"alright girls, I'mma [: I am going to] put your covers back on .",/content/all_data/2316948_2321838.mp3
2320838_2330898,okay Mommy .,/content/all_data/2320838_2330898.mp3
2329898_2332738,xxx covers .,/content/all_data/2329898_2332738.mp3
2331738_2339446,xxx .,/content/all_data/2331738_2339446.mp3
2352836_2358946,"okay go sleep, good night girls .",/content/all_data/2352836_2358946.mp3
2357863_2359838,u:h o:h .,/content/all_data/2357863_2359838.mp3
2369738_2375338,um: the giraffe just goes to sleep with them .,/content/all_data/2369738_2375338.mp3
2374338_2376817,and that's the end !,/content/all_data/2374338_2376817.mp3
2382880_2384880,you're welcome .,/content/all_data/2382880_2384880.mp3
2391368_2392864,u:h huh .,/content/all_data/2391368_2392864.mp3
2392894_2395113,and then I want a sticker !,/content/all_data/2392894_2395113.mp3
2403198_2404738,okay .,/content/all_data/2403198_2404738.mp3
2440941_2442863,good .,/content/all_data/2440941_2442863.mp3
2460538_2469566,mm: eat the xxx .,/content/all_data/2460538_2469566.mp3
2473269_2485395,<u:h> [/] u:h three ?,/content/all_data/2473269_2485395.mp3
2492168_2495818,it goes far .,/content/all_data/2492168_2495818.mp3
2499317_2503519,far xxx .,/content/all_data/2499317_2503519.mp3
2506238_2511519,um: nine to eight far .,/content/all_data/2506238_2511519.mp3
2516538_2520707,um: eight !,/content/all_data/2516538_2520707.mp3
2524786_2527769,forty eight .,/content/all_data/2524786_2527769.mp3
2538913_2543488,um: it goes straight .,/content/all_data/2538913_2543488.mp3
2579363_2587413,um: we touch <panda> [/] panda toes .,/content/all_data/2579363_2587413.mp3
2603918_2609038,um: touch panda head .,/content/all_data/2603918_2609038.mp3
2683488_2685286,yeah .,/content/all_data/2683488_2685286.mp3
2686238_2687948,yeah .,/content/all_data/2686238_2687948.mp3
2690519_2697318,um: I liked the I liked that and that !,/content/all_data/2690519_2697318.mp3
2700428_2702878,yeah and that .,/content/all_data/2700428_2702878.mp3
0_1793,hello ?,/content/all_data/0_1793.mp3
9036_11570,hello !,/content/all_data/9036_11570.mp3
10570_18490,I like to play on the motorcycle .,/content/all_data/10570_18490.mp3
30285_32365,a house .,/content/all_data/30285_32365.mp3
32002_34440,the door .,/content/all_data/32002_34440.mp3
35790_37630,a pig .,/content/all_data/35790_37630.mp3
36630_40740,a cup !,/content/all_data/36630_40740.mp3
45910_47990,boy .,/content/all_data/45910_47990.mp3
46990_51620,a apple !,/content/all_data/46990_51620.mp3
55620_58280,go .,/content/all_data/55620_58280.mp3
57280_62026,a duck !,/content/all_data/57280_62026.mp3
61026_65341,a table .,/content/all_data/61026_65341.mp3
64341_69291,a monkey !,/content/all_data/64341_69291.mp3
73211_75090,a hammer .,/content/all_data/73211_75090.mp3
74090_78776,a fish .,/content/all_data/74090_78776.mp3
77776_81450,I'm allergic to fish .,/content/all_data/77776_81450.mp3
84961_87541,watch .,/content/all_data/84961_87541.mp3
89400_91525,a spider .,/content/all_data/89400_91525.mp3
91171_94340,a spiderweb .,/content/all_data/91171_94340.mp3
93340_97030,I'm scared of spiderwebs .,/content/all_data/93340_97030.mp3
97870_100445,drum .,/content/all_data/97870_100445.mp3
101696_109201,a plate and a knife and a &-sp a spoon .,/content/all_data/101696_109201.mp3
111370_114070,shoes .,/content/all_data/111370_114070.mp3
115495_118102,a slide .,/content/all_data/115495_118102.mp3
117695_123070,u:h &-s .,/content/all_data/117695_123070.mp3
122070_124030,swings .,/content/all_data/122070_124030.mp3
125650_128120,guitar .,/content/all_data/125650_128120.mp3
132492_134492,a tiger .,/content/all_data/132492_134492.mp3
137900_139821,yeah .,/content/all_data/137900_139821.mp3
140620_143571,a lion ?,/content/all_data/140620_143571.mp3
145996_148620,"no, it's a tiger !",/content/all_data/145996_148620.mp3
149071_151670,I like tigers .,/content/all_data/149071_151670.mp3
150670_153026,lion .,/content/all_data/150670_153026.mp3
152026_154280,chair .,/content/all_data/152026_154280.mp3
153280_158743,a soap .,/content/all_data/153280_158743.mp3
157743_162320,glasses .,/content/all_data/157743_162320.mp3
161320_166821,tiger ?,/content/all_data/161320_166821.mp3
167199_170920,a sun ?,/content/all_data/167199_170920.mp3
173670_178541,u:h a page .,/content/all_data/173670_178541.mp3
179912_182611,a puzzle piece !,/content/all_data/179912_182611.mp3
183670_187380,u:h a puzzle piece .,/content/all_data/183670_187380.mp3
188621_191151,a hand .,/content/all_data/188621_191151.mp3
191320_197531,well open it up .,/content/all_data/191320_197531.mp3
201660_203660,finger !,/content/all_data/201660_203660.mp3
203451_205820,finger .,/content/all_data/203451_205820.mp3
205747_207948,a wing [: ring] .,/content/all_data/205747_207948.mp3
209775_214711,<u:h> [/] u:h a dumb [: thumb] !,/content/all_data/209775_214711.mp3
217841_219992,a sink .,/content/all_data/217841_219992.mp3
218992_226290,u:h a light ?,/content/all_data/218992_226290.mp3
225290_229150,I don't know what's that !,/content/all_data/225290_229150.mp3
231493_234341,a vacuum .,/content/all_data/231493_234341.mp3
236321_241340,a shovel so you can go to the beach !,/content/all_data/236321_241340.mp3
246400_249118,teacher .,/content/all_data/246400_249118.mp3
250341_253992,u:h zebra .,/content/all_data/250341_253992.mp3
252992_260249,u:h I don't know what that is !,/content/all_data/252992_260249.mp3
259249_261823,a giraffe !,/content/all_data/259249_261823.mp3
262151_264246,a giraffe .,/content/all_data/262151_264246.mp3
267821_270951,fruit .,/content/all_data/267821_270951.mp3
274525_278125,a carrot .,/content/all_data/274525_278125.mp3
279090_286544,xxx <every> [/] every time somebody calls it a carrot .,/content/all_data/279090_286544.mp3
289528_291821,vegetable .,/content/all_data/289528_291821.mp3
293321_296400,brushin [: brushing] her hair .,/content/all_data/293321_296400.mp3
301780_305090,this my favorite color !,/content/all_data/301780_305090.mp3
307290_309791,blue .,/content/all_data/307290_309791.mp3
309695_311526,lellow [: yellow] .,/content/all_data/309695_311526.mp3
310526_314776,you didn't do these colors .,/content/all_data/310526_314776.mp3
315492_319280,that one too .,/content/all_data/315492_319280.mp3
318840_321026,purple .,/content/all_data/318840_321026.mp3
320026_323025,green .,/content/all_data/320026_323025.mp3
322025_324751,orange .,/content/all_data/322025_324751.mp3
330650_332742,brother .,/content/all_data/330650_332742.mp3
331742_337120,and she is the Mom and that is the cat .,/content/all_data/331742_337120.mp3
338945_342320,u:h a fog [: frog] !,/content/all_data/338945_342320.mp3
